episode,timestep,reward
1473,407340,-1555.6627
1475,407960,-1422.0868
1477,408580,-1321.731
1479,409200,-1168.3265
1481,409820,-1741.0245
1483,410440,-2043.0558
1485,411060,-1556.7734
1488,411680,-1143.8995
1490,412300,-1510.204
1492,412920,-2647.5981
1494,413540,-1808.7343
1496,414160,-1531.305
1498,414780,-1682.6634
1500,415400,-1882.5202
1502,416020,-1796.9533
1504,416640,-775.719
1506,417260,-1810.7594
1508,417880,-1661.5786
1511,418500,-2472.6227
1513,419120,-1748.1193
1515,419740,-1342.4502
1517,420360,-1899.0205
1519,420980,-1977.1669
1521,421600,-1872.0819
1523,422220,-1572.7383
1525,422840,-1380.9038
1527,423460,-1896.6435
1530,424080,-3777.8176
1532,424700,-1451.5604
1534,425320,-2286.4055
1536,425940,-1215.0513
1538,426560,-1469.2668
1540,427180,-1720.905
1542,427800,-1965.3001
1544,428420,-1340.3198
1546,429040,-3093.2238
1549,429660,-2328.7729
1551,430280,-1274.3207
1553,430900,-1454.736
1555,431520,-1346.9017
1557,432140,-1372.1736
1559,432760,-986.5734
1561,433380,-1534.5694
1563,434000,-1475.8052
1565,434620,-1871.1761
1567,435240,-1552.1108
1569,435860,-2588.0327
1571,436480,-1185.2285
1574,437100,-2387.0324
1577,437720,-2372.9964
1579,438340,-1845.2707
1581,438960,-3090.7489
1584,439580,-2183.1775
1586,440200,-1576.3621
1588,440820,-1626.1951
1590,441440,-2669.6892
1592,442060,-1244.12
1595,442680,-1929.8045
1598,443300,-2877.9326
1600,443920,-2702.6779
1602,444540,-2876.3104
1604,445160,-2326.0816
1606,445780,-1840.2681
1608,446400,-1595.4082
1610,447020,-1573.3589
1613,447640,-1901.5291
1615,448260,-2516.7927
1618,448880,-1990.1201
1620,449500,-2377.5675
1623,450120,-1840.9468
1626,450740,-2501.2248
1628,451360,-1998.372
1630,451980,-2097.9303
1632,452600,-2325.0144
1634,453220,-1539.2881
1636,453840,-2028.4067
1638,454460,-1494.6695
1640,455080,-1521.6437
1643,455700,-1314.2132
1645,456320,-1338.6563
1647,456940,-1246.7615
1649,457560,-1887.3472
1651,458180,-1400.7439
1653,458800,-1893.2585
1655,459420,-1759.5049
1657,460040,-1956.2899
1659,460660,-1207.6997
1661,461280,-1807.4881
1663,461900,-1765.5073
1665,462520,-1768.0667
1667,463140,-1597.0818
1669,463760,-1454.7765
1672,464380,-1695.8139
1674,465000,-1214.8723
1676,465620,-1836.3133
1678,466240,-1708.3108
1680,466860,-1827.426
1682,467480,-1253.902
1684,468100,-1383.9297
1686,468720,-2853.4702
1688,469340,-2063.3474
1690,469960,-1727.5315
1693,470580,-1510.8978
1695,471200,-1626.5138
1697,471820,-1514.3021
1699,472440,-1825.6792
1701,473060,-1626.8801
1703,473680,-1149.5578
1705,474300,-1935.874
1707,474920,-1668.11
1709,475540,-1504.3302
1711,476160,-1226.8894
