episode,timestep,reward,precision,actvar,reach_step,reach_ratio,grade
671,321600,330.796,0.010575637221336365,0.37394213676452637,304.125,0.625,1
673,322560,325.2206,0.0138922818005085,0.3717572093009949,352.9375,0.5,1
675,323520,333.0179,0.012277654372155666,0.37899017333984375,272.75,0.5625,1
677,324480,321.674,0.009820174425840378,0.37612542510032654,279.4375,0.625,1
679,325440,320.7944,0.006628488190472126,0.3861205279827118,235.0625,0.9375,1
681,326400,323.4634,0.013507843017578125,0.38815808296203613,330.8125,0.5,1
683,327360,327.4395,0.009633680805563927,0.39872702956199646,256.3125,0.6875,1
685,328320,326.921,0.011728779412806034,0.3934309184551239,272.3125,0.625,2
687,329280,295.318,0.012505835853517056,0.38040515780448914,212.0,0.8125,2
689,330240,327.1327,0.005926941521465778,0.37954387068748474,266.6875,0.8125,2
691,331200,320.5891,0.019872259348630905,0.3840157985687256,236.8125,0.75,2
693,332160,309.7767,0.008550048805773258,0.3936399817466736,312.9375,0.6875,2
695,333120,290.7185,0.02549729496240616,0.4090709090232849,297.6875,0.625,2
697,334080,313.7783,0.008727764710783958,0.3993733823299408,274.0,0.6875,2
699,335040,327.0607,0.008771643973886967,0.3805522322654724,224.875,0.8125,2
701,336000,310.5944,0.0185531135648489,0.37988460063934326,278.3125,0.8125,2
703,336960,302.9606,0.009138365276157856,0.38613161444664,340.6875,0.625,2
705,337920,261.1501,0.03788561373949051,0.3904968202114105,290.4375,0.6875,2
707,338880,302.7261,0.012501252815127373,0.41420090198516846,308.5,0.625,2
709,339840,304.287,0.019105777144432068,0.41740402579307556,271.75,0.6875,2
711,340800,296.1844,0.010869612917304039,0.4012734889984131,312.375,0.5625,2
713,341760,313.8348,0.01872856914997101,0.39587801694869995,255.625,0.75,2
715,342720,331.0858,0.014654682949185371,0.3985097110271454,383.9375,0.375,2
